frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
60,1,13.251000,,,,,,,,,,0
61,1,13.206000,,,,,,,,,,0
62,1,13.477000,,,,,,,,,,0
63,1,13.298000,,,,,,,,,,0
64,1,13.291000,,,,,,,,,,0
65,1,13.471000,,,,,,,,,,0
66,1,13.352000,,,,,,,,,,0
67,1,13.380000,,,,,,,,,,0
68,1,13.209000,,,,,,,,,,0
69,1,13.398000,,,,,,,,,,0
70,1,13.252000,,,,,,,,,,0
71,1,13.286000,,,,,,,,,,0
72,1,13.173000,,,,,,,,,,0
73,1,13.138000,,,,,,,,,,0
74,1,13.195000,,,,,,,,,,0
75,1,13.307000,,,,,,,,,,0
76,1,13.277000,,,,,,,,,,0
77,1,13.211000,,,,,,,,,,0
78,1,13.539000,,,,,,,,,,0
79,1,13.350000,,,,,,,,,,0
80,1,13.227000,,,,,,,,,,0
81,1,13.253000,,,,,,,,,,0
82,1,13.405000,,,,,,,,,,0
83,1,13.414000,,,,,,,,,,0
84,1,13.218000,,,,,,,,,,0
85,1,13.103000,,,,,,,,,,0
86,1,13.332000,,,,,,,,,,0
87,1,13.146000,,,,,,,,,,0
88,1,13.129000,,,,,,,,,,0
89,1,13.288000,,,,,,,,,,0
90,1,13.414000,,,,,,,,,,0
91,1,13.295000,,,,,,,,,,0
92,1,13.368000,,,,,,,,,,0
93,1,13.299000,,,,,,,,,,0
94,1,13.263000,,,,,,,,,,0
95,1,13.236000,,,,,,,,,,0
96,1,13.224000,,,,,,,,,,0
97,1,13.192000,,,,,,,,,,0
98,1,13.281000,,,,,,,,,,0
99,1,13.267000,,,,,,,,,,0
100,1,13.439000,,,,,,,,,,0
101,1,13.282000,,,,,,,,,,0
102,1,13.330000,,,,,,,,,,0
103,1,13.305000,,,,,,,,,,0
104,1,13.288000,,,,,,,,,,0
105,1,13.246000,,,,,,,,,,0
106,1,13.396000,,,,,,,,,,0
107,1,13.503000,,,,,,,,,,0
108,1,13.221000,,,,,,,,,,0
109,1,13.296000,,,,,,,,,,0
110,1,13.203000,,,,,,,,,,0
111,1,13.156000,,,,,,,,,,0
112,1,13.142000,,,,,,,,,,0
113,1,13.173000,,,,,,,,,,0
114,1,13.311000,,,,,,,,,,0
115,1,13.277000,,,,,,,,,,0
116,1,13.255000,,,,,,,,,,0
117,1,13.251000,,,,,,,,,,0
118,1,13.310000,,,,,,,,,,0
119,1,13.415000,,,,,,,,,,0
120,1,13.374000,,,,,,,,,,0
121,1,13.257000,,,,,,,,,,0
122,1,13.300000,,,,,,,,,,0
123,1,13.286000,,,,,,,,,,0
124,1,13.369000,,,,,,,,,,0
125,1,13.312000,,,,,,,,,,0
126,1,13.307000,,,,,,,,,,0
127,1,13.419000,,,,,,,,,,0
128,1,13.310000,,,,,,,,,,0
129,1,13.433000,,,,,,,,,,0
130,1,13.287000,,,,,,,,,,0
131,1,13.305000,,,,,,,,,,0
132,1,13.272000,,,,,,,,,,0
133,1,13.432000,,,,,,,,,,0
134,1,13.361000,,,,,,,,,,0
135,1,13.330000,,,,,,,,,,0
136,1,13.285000,,,,,,,,,,0
137,1,13.348000,,,,,,,,,,0
138,1,13.325000,,,,,,,,,,0
139,1,13.175000,,,,,,,,,,0
140,1,13.247000,,,,,,,,,,0
141,1,13.424000,,,,,,,,,,0
142,1,13.247000,,,,,,,,,,0
143,1,13.270000,,,,,,,,,,0
144,1,13.461000,,,,,,,,,,0
145,1,13.338000,,,,,,,,,,0
146,1,13.362000,,,,,,,,,,0
147,1,13.304000,,,,,,,,,,0
148,1,13.438000,,,,,,,,,,0
149,1,13.200000,,,,,,,,,,0
150,1,13.196000,,,,,,,,,,0
151,1,13.391000,,,,,,,,,,0
152,1,13.227000,,,,,,,,,,0
153,1,13.290000,,,,,,,,,,0
154,1,13.489000,,,,,,,,,,0
155,1,13.401000,,,,,,,,,,0
156,1,13.266000,,,,,,,,,,0
157,1,13.300000,,,,,,,,,,0
158,1,13.399000,,,,,,,,,,0
159,1,13.305000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
