frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
133,1,13.250000,,,,,,,,,,0
134,1,13.301000,,,,,,,,,,0
135,1,13.420000,,,,,,,,,,0
136,1,13.279000,,,,,,,,,,0
137,1,13.079000,,,,,,,,,,0
138,1,13.231000,,,,,,,,,,0
139,1,13.184000,,,,,,,,,,0
140,1,13.370000,,,,,,,,,,0
141,1,13.256000,,,,,,,,,,0
142,1,13.453000,,,,,,,,,,0
143,1,13.456000,,,,,,,,,,0
144,1,13.392000,,,,,,,,,,0
145,1,13.401000,,,,,,,,,,0
146,1,13.330000,,,,,,,,,,0
147,1,13.181000,,,,,,,,,,0
148,1,13.469000,,,,,,,,,,0
149,1,13.328000,,,,,,,,,,0
150,1,13.247000,,,,,,,,,,0
151,1,13.165000,,,,,,,,,,0
152,1,13.431000,,,,,,,,,,0
153,1,13.264000,,,,,,,,,,0
154,1,13.134000,,,,,,,,,,0
155,1,13.343000,,,,,,,,,,0
156,1,13.310000,,,,,,,,,,0
157,1,13.235000,,,,,,,,,,0
158,1,13.311000,,,,,,,,,,0
159,1,13.302000,0,0,0.999511719,0.0145554146,0.0235020137,800782,251786,0,0,1
