frame,reset,wall_ms,invalid,rgb_min,rgb_max,luma_mean,roi_luma_mean,dark_pixels,roi_dark_pixels,changed_half_values_from_first,maxabs_from_first,checked
110,1,13.320000,,,,,,,,,,0
111,1,13.306000,,,,,,,,,,0
112,1,13.473000,,,,,,,,,,0
113,1,13.276000,,,,,,,,,,0
114,1,13.284000,,,,,,,,,,0
115,1,13.157000,,,,,,,,,,0
116,1,13.230000,,,,,,,,,,0
117,1,13.211000,,,,,,,,,,0
118,1,13.317000,,,,,,,,,,0
119,1,13.406000,,,,,,,,,,0
120,1,13.251000,,,,,,,,,,0
121,1,13.365000,,,,,,,,,,0
122,1,13.188000,,,,,,,,,,0
123,1,13.202000,,,,,,,,,,0
124,1,13.233000,,,,,,,,,,0
125,1,13.521000,,,,,,,,,,0
126,1,13.231000,,,,,,,,,,0
127,1,13.203000,,,,,,,,,,0
128,1,13.346000,,,,,,,,,,0
129,1,13.230000,,,,,,,,,,0
130,1,13.373000,,,,,,,,,,0
131,1,13.334000,,,,,,,,,,0
132,1,13.351000,,,,,,,,,,0
133,1,13.381000,,,,,,,,,,0
134,1,13.224000,,,,,,,,,,0
135,1,13.166000,,,,,,,,,,0
136,1,13.253000,,,,,,,,,,0
137,1,13.281000,,,,,,,,,,0
138,1,13.232000,,,,,,,,,,0
139,1,13.340000,,,,,,,,,,0
140,1,13.280000,,,,,,,,,,0
141,1,13.270000,,,,,,,,,,0
142,1,13.319000,,,,,,,,,,0
143,1,13.275000,,,,,,,,,,0
144,1,13.305000,,,,,,,,,,0
145,1,13.294000,,,,,,,,,,0
146,1,13.348000,,,,,,,,,,0
147,1,13.231000,,,,,,,,,,0
148,1,13.379000,,,,,,,,,,0
149,1,13.280000,,,,,,,,,,0
150,1,13.181000,,,,,,,,,,0
151,1,13.213000,,,,,,,,,,0
152,1,13.226000,,,,,,,,,,0
153,1,13.165000,,,,,,,,,,0
154,1,13.250000,,,,,,,,,,0
155,1,13.272000,,,,,,,,,,0
156,1,13.179000,,,,,,,,,,0
157,1,13.140000,,,,,,,,,,0
158,1,13.264000,,,,,,,,,,0
159,1,13.148000,0,0,0.999511719,0.0100132575,0.0156972295,841990,273935,0,0,1
